reg,zona,pacto,partido,cupo,orden,nombre,nombre_full,edad,sexo,profesion,web,x,facebook,instagram,tiktok,texto,cargos,elecciones,tag,foto,id_foto,patrimonio
X,6025,I,PDG,PDG,61,Rodolfo Barquín,Isidoro Rodolfo Barquín Pardo,64,H,Profesor de Historia y Geografía,,,profile.php?id=100064153477913,rodolfo_barquin,,Ex concejal y ex alcalde de Purranque.,1996-2004;A;Purranque|1992-1996;C;Purranque,2024;A;Purranque;X;IND;4594;30.14|2021;A;Purranque;X;IND;2565;34.32|2012;A;Purranque;X;IND;3999;39.89|2008;A;Purranque;X;IND;4357;40.65|2004;A;Purranque;X;RN;5123;47.80|2000;M;Purranque;G;RN;5378;50.31|1996;M;Purranque;G;RN;3319;30.57|1992;M;Purranque;G;RN;789;7.17,P,Y,6019,1505931
X,6025,I,PDG,PDG,62,Maurice Goudie,Maurice Goudie Domínguez,45,H,Ingeniero de Ejecución en Mecánica,,,maurice.g.dominguez,mgd_ingecarpintero,ingeniero_carpintero,Ex candidato a alcalde de Osorno. Se ha desempeñado en la industria aeronáutica.,x,2024;A;Osorno;X;IND;1925;1.74,P,Y,6020,1506396
X,6025,I,PDG,PDG,63,Angélica Manríquez,Angélica Eliana Manríquez Santibáñez,51,M,,,,angelica.manriquezsatibanez,angelica.manriquezsatibanez,,"Ha sido candidata a consejera regional y a concejala por Osorno, ocupó el cargo de core tras una renuncia. Estudiante de Administración Pública en IP AIEP. Ha trabajado en el cuidado de enfermos.",2024-2025;R;Osorno,2024;C;Osorno;X;PDG;1182;1.25|2021;R;Osorno;X;PDG;1642;1.89,P,Y,6021,1506548
X,6025,I,PDG,PDG,64,Erwin Pérez,Erwin David Pérez Monje,38,H,Diseñador Gráfico,,,erwinperezmonje,tudiputadoperezcontigo,,Ex candidato a alcalde de Purranque. Diseñador Gráfico del Duoc UC. Comunicador radical.,x,2024;A;Purranque;X;IND;573;3.76,P,Y,6022,1257423
X,6025,I,PDG,PDG,65,Samuel Cárdenas,Samuel Darío Cárdenas Vivar,40,H,Ingeniero Ambiental,,,samvivar,samuelcardenasvivar,,Ha sido candidato a concejal en Puyehue y San Pablo. Ingeniero Ambiental de la U. de Los Lagos. Ha sido docente y ha trabajado en el Secplan de la Municipalidad de Puyehue.,x,2024;C;Puyehue;X;PDG;176;1.90|2016;C;San Pablo;X;IND;34;0.69,P,Y,6023,1506032
X,6025,J,UDI,UDI,66,Daniel Lilayu,Daniel Lilayu Vivanco,76,H,Médico Cirujano,,,daniel.lilayu,lilayudiputado,,Actual diputado por el Distrito 25 de Los Lagos. Fue gobernador de la provincia de Osorno y ex concejal de la comuna homónima. Médico Cirujano de la U. Católica.,2022-2025;D;25|2018-2020;O;Osorno|2012-2018;C;Osorno,2021;D;25;G;UDI;9004;6.54|2016;C;Osorno;G;UDI;2553;7.42|2012;C;Osorno;G;UDI;3107;6.69,R,Y,6024,1504357
X,6025,J,IND,UDI,67,Ramón Bahamonde,Ramón Bahamonde Cea,73,H,Odontólogo,,,AlcaldeRamonBahamonde,ramon_bahamonde,,Ex alcalde de Puerto Varas en cuatro períodos. Previamente fue concejal de la comuna. Cirujano Dentista de la U. de Chile.,2016-2021;A;Puerto Varas|2000-2012;A;Puerto Varas|1992-2000;C;Puerto Varas,2024;A;Puerto Varas;X;IND;9823;26.71|2021;A;Puerto Varas;X;IND;3285;16.49|2016;A;Puerto Varas;G;IND;5659;37.39|2012;A;Puerto Varas;X;UDI;6032;38.23|2008;A;Puerto Varas;G;UDI;10047;63.43|2004;A;Puerto Varas;G;UDI;6404;43.94|2000;M;Puerto Varas;G;IND;3421;25.08|1996;M;Puerto Varas;G;IND;2047;16.74|1992;M;Puerto Varas;G;SDCH;1240;10.48,P,Y,6025,1505680
X,6025,J,RN,RN,68,Lorena Leichtle,Lorena Denisse Leichtle Bertín,43,M,Médica Veterinaria,,,lorena.leichtle,loreleichtle,,"Ex candidata al Consejo Constitucional. Médica Veterinaria de la U. Austral, doctora en Ciencias Agrarias. Ha sido académica e investigadora. Emprendedora agrícola.",x,2023;J;Los Lagos;X;PDG;13438;3.03,P,Y,6026,1504967
X,6025,J,IND,RN,69,Matías Domeyko,Matías Domeyko Prieto,35,H,Sociólogo,matiasdomeyko.cl,,profile.php?id=61578937162019,domeykomatias,domeykomatias,"Fue director regional de IdeaPaís en Los Lagos. Sociólogo de la U. Católica, ha sido consultor para empresas y otras instituciones.",x,x,N,Y,6027,1504785
X,6025,J,EVO,EVO,70,Juanclaudio García,Juanclaudio García Filún,22,H,Estudiante de Administración Pública,,,juanclaudio.garcia,jc_claudio_gf,,Dirigente estudiantil. Estudiante de Administración Pública en la U. Austral. Ha sido asesor parlamentario.,x,x,N,Y,6028,1505642
X,6025,K,PNL,PNL,71,Sebastián Cristi,Sebastián Cristi Alfonso,62,H,Comunicador Audiovisual,www.sebastiancristi.cl,sebastiancristi,cristi.diputado,cristi.diputado,cristi.diputado,Comunicador político en un medio digital audiovisual. Es consejero general del Partido Nacional Libertario.,x,2021;D;25;X;IND;740;0.54,O,Y,6029,1504084
X,6025,K,PNL,PNL,72,Paulina Muñoz,Paulina Andrea Muñoz Minte,41,M,Ingeniera Civil Industrial,,,paulina.munozminte,paulinaminte_ch,paulina_minte,"Ingeniera Civil Industrial de la U. de Playa Ancha, magíster en Educación Superior. Empresaria en la región de Los Lagos.",x,x,N,Y,6030,1505406
X,6025,K,REP,REP,73,Karen Berrios,Karen Alejandra Berríos Guerra,43,M,Ingeniera de Ejecución Agrícola,,,karen.b.guerra.1,karenberriosguerra,,Ex candidata a concejala de Fresia.,x,2024;C;Fresia;X;REP;194;2.12,P,Y,6031,1504030
X,6025,K,IND,REP,74,Andrea Iturriaga,Andrea Paz Aurora Iturriaga Hewstone,43,M,Ingeniera Comercial,andreaiturriaga.cl,,andreapaz.iturriagahewstone,andreapaziturriaga,,Ex consejera regional por Osorno. Ingeniera Comercial de la U. de Los Lagos. Fue jefa del Centro de Negocios Sercotec en Osorno.,2022-2024;R;Osorno,2024;R;Osorno;X;UDI;6777;4.90|2021;R;Osorno;G;UDI;1531;1.76,P,Y,6032,1504949
X,6026,B,IND,FRVS,51,Adriana Ampuero,Adriana Camila Ampuero Barrientos,38,M,Egresada de Derecho,,,adrianaampuero,adrianacamiampuero,,Fue parte de la Convención Constitucional. Ha sido vocera del Movimiento Archipiélago Soberano. Egresada de Derecho de la U. Católica de Valparaíso.,2021-2022;V;26,2021;V;26;G;IND;10604;8.10,P,Y,6033,1505697
X,6026,B,FRVS,FRVS,52,Marisol Rosas,Marisol Alejandra Rosas Alvarado,49,M,Administradora Pública,,,MarisolRosasDiputada,marisolrosasdiputadab52,,Es asesora sindical y dirigente regionalista.,x,x,N,Y,6034,1506065
X,6026,B,IND,FRVS,53,Claudio Turra,Claudio Juvenal Turra González,48,H,Abogado,,,profile.php?id=61579946537802,claudiotudiputado,,"Abogado de la U. San Sebastián, se ha dedicado al Derecho Laboral, representando a sindicatos y otras organizaciones de trabajadores. Ha sido marino mercante.",x,x,N,Y,6035,1506250
X,6026,B,FRVS,FRVS,54,Daniela Quezada,Daniela Alejandra Quezada Serón,32,M,Técnica en Turismo,,,daniela.quezadaseron.96,,,Presidenta de la agrupación Lafken-kura e integra el Comité Ambiental Comunal de Maullín. Ex candidata a concejala por Maullín.,x,2024;C;Maullín;X;FRVS;120;1.14,P,Y,6036,1506593
X,6026,B,FRVS,FRVS,55,Claudio Cid,Claudio Antonio Cid Jara,37,H,Técnico en Contabilidad y Auditoría,,,antonio.cidjara,claudioantoniocidjara,,Ex candidato a core por Llanquihue. Técnico en Finanzas del IP Guillermo Subercaseaux. Ha trabajado como administrador comercial.,x,2024;R;Llanquihue;X;FRVS;2660;1.23,P,Y,6037,1506504
X,6026,B,IND,FRVS,56,Juan Cárcamo,Juan Erwin Cárcamo Cárcamo,61,H,,,,jerwin864,jcarcamo64,,Fue alcalde de Maullín en cuatro períodos y core por Llanquihue en dos.,2018-2023;R;Llanquihue|1996-2012;A;Maullín,2021;R;Llanquihue;G;DC;4735;3.52|2017;R;Llanquihue;G;DC;4837;4.13|2013;R;Llanquihue;X;DC;8797;7.54|2008;A;Maullín;G;DC;3579;50.62|2004;A;Maullín;G;DC;4216;58.54|2000;M;Maullín;G;DC;4099;54.84|1996;M;Maullín;G;DC;1262;17.10,P,Y,6038,1261711
X,6026,C,IND,PPD,57,Héctor Ulloa,Héctor David Ulloa Aguilera,56,H,Abogado,,,hector.ulloa.35,hector_titoulloa,,"Actual diputado por el Distrito 26 de Los Lagos, ex concejal por Puerto Montt. Abogado de la U. Católica.",2022-2025;D;26|2012-2020;C;Puerto Montt,2021;D;26;G;IND;9176;6.16|2016;C;Puerto Montt;G;PPD;2832;7.24|2012;C;Puerto Montt;G;PPD;2393;4.98,R,Y,6039,1504587
X,6026,C,FA,FA,58,Jaime Sáez,Jaime Salvador Sáez Quiroz,39,H,Administrador Público y Administrador Hotelero,jaimesaezdiputado.cl,,JaimeSalvadorSaez,jaimesaezdiputado,jaimesaezdiputado_,"Es diputado por el Distrito 26 de Los Lagos. Administrador Público de la U. San Sebastián, es también administrador hotelero y turístico. Activista medioambiental.",2022-2025;D;26,2021;D;26;G;RD;4776;3.20|2021;G;Los Lagos;X;RD;26370;9.60|2020;F;Los Lagos;N;RD;1189;51.12,R,Y,6040,1505430
X,6026,C,PS,PS,59,Manuel Ballesteros,Héctor Manuel Ballesteros Curumilla,55,H,Administrador Público y Administrador Hotelero,,,manuel.curumilla,manuelballesteroscurumilla,manuelballesteros01,Ex consejero regional por Chiloé en un período. Ha sido presidente del PS en Los Lagos.,2014-2018;R;Chiloé,2017;R;Chiloé;X;PS;4926;9.78|2013;R;Chiloé;G;PS;8815;17.11,P,Y,6041,1504347
X,6026,C,PC,PC,60,Alexis Osses,Alexis Salvador Osses Moyano,33,H,Enfermero,,,alexisossesmoyano,alexis.osses.moyano,,"Ha sido jefe de gabinete del Seremi de la Segegob en Los Lagos. Enfermero de la U. Santo Tomás, magíster en Dirección y Gestión Estratégica en Salud.",x,2024;R;Llanquihue;X;PC;5182;2.39,P,Y,6042,1504078
X,6026,C,DC,DC,61,Feve Hugo,Feve Andrea Hugo Lorca,54,M,Profesora de Educación Básica,,,fevehugolorca,fevehugolorca,,Profesora de Educación Básica de la UMCE. Se ha desempeñado como asesora pedagógica en el Programa Interdisciplinario de Investigación (PIIE).,x,x,N,Y,6043,1505222
X,6026,C,PL,PL,62,Alejandro Bernales,Alejandro Javier Bernales Maldonado,46,H,Diseñador Gráfico,,abernales,alejandrobernales,abernales,abernales,"Diputado por el Distrito 26 de Los LAgos. Diseñador Gráfico de la U. Andrés Bello. Fue director del CNCA en Los Lagos, ha trabajado en medios y en el mundo académico.",2018-2025;D;26,2021;D;26;G;PL;9193;6.17|2017;D;26;G;PL;6200;4.50,R,Y,6044,1506013
X,6026,I,PDG,PDG,63,Alex Nahuelquín,Alex Manuel Nahuelquín Nahuelquín,49,H,,,,alex.nahuelquin,alex_nahuelquin,,Ex concejal de Queilén y de Quinchao. Fundador de la Radio Nahuel.,2016-2021;C;Queilén|2008-2016;C;Quinchao,2016;C;Queilén;G;PPD;210;6.10|2012;C;Quinchao;G;PPD;291;7.88|2008;C;Quinchao;G;PPD;308;8.09,P,Y,6045,1277319
X,6026,I,PDG,PDG,64,Andrea Quintana,Guilda Andrea Quintana Díaz,49,M,Trabajadora Social,,,profile.php?id=61557414204244,andreaquintanadiputada,,"Ex candidata a alcaldesa de Puerto Montt. Trabajadora Social, magíster en Alta Dirección y Planificación Estratégica.",x,2024;A;Puerto Montt;X;IND;7541;4.86,P,Y,6046,1506644
X,6026,I,PDG,PDG,65,Ximena Uribe,Ximena Alejandra Uribe Canobra,43,M,Trabajadora Social,,,profile.php?id=100076288415752,janny.uribec,,"Trabajadora Social, se ha desarrollado en el sector público.",x,2021;D;26;X;PDG;4703;3.16,O,Y,6047,1506326
X,6026,I,PDG,PDG,66,Alexis Maldonado,Alexis Cristóbal Maldonado Ramos,39,H,,,,angimar.tec.9,alexism_tv,,,x,x,N,Y,6048,1505181
X,6026,I,PDG,PDG,67,Luis Mariano Chodil,Luis Mariano Chodil Soto,46,H,Trabajador Social,,,chodilpozo,luis.chodilsoto,,"Trabajador Social del IP AIEP, se ha desarrollado en la Municipalidad de Quellón.",x,x,N,Y,6049,1503894
X,6026,J,RN,RN,68,Mauro González,Mauro Daniel González Villarroel,40,H,Abogado,,,maurogonzalezv,mauro_gonzalezv,,Actual diputado por el Distrito 26 de Los Lagos. Fue Seremi de Trabajo en Los Lagos y director regional del Trabajo en Los Lagos (2019-2022). Abogado de la U. Gabriela Mistral.,2022-2025;D;26|2018-2019;E;Trabajo-X,2021;D;26;G;RN;9569;6.42,R,Y,6050,1504983
X,6026,J,RN,RN,69,Juan Eduardo Vera,Juan Eduardo Vera Sanhueza,53,H,,,juaneduardoconc,juaneduardo.verasanhueza,juaneduardoverasanhueza,,"Ex alcalde de Castro, donde también fue concejal.",2016-2024;A;Castro|2004-2016;C;Castro,2024;A;Castro;X;IND;13976;45.22|2021;A;Castro;G;IND;10215;69.94|2016;A;Castro;G;UDI;5809;44.49|2012;C;Castro;G;UDI;1815;13.09|2008;C;Castro;G;UDI;1284;8.99|2004;C;Castro;G;UDI;2234;15.54|1996;M;Castro;X;IND;723;5.04,P,Y,6051,1503374
X,6026,J,EVO,EVO,70,Loreto Kemp,María Loreto Andrea Kemp Oyarzún,46,M,,www.kemp.cl,,loreto.kemp,loreto_kemp,,"Ex candidata a concejala por Puerto Varas. Activista por personas en situación de discapacidad, en particular del autismo. Directora de Planeta Inclusivo. Posee estudios de Servicio Social y Odontología.",x,2021;C;Puerto Varas;X;EVO;765;3.97,P,Y,6052,1505585
X,6026,J,IND,EVO,71,Alejandro Caroca,Alejandro Andrés Caroca Marazzi,60,H,Médico Cirujano,www.drcaroca.cl,,profile.php?id=61580120498898,drcaroca,,"Ha sido clínico, académico y gestor en el área de la salud. Médico Cirujano de la U. de Chile, con especializaciones en Urología y Salud Pública.",x,x,N,Y,6053,1504615
X,6026,J,UDI,UDI,72,Katerine Montealegre,Katerine Pricila Montealegre Navarro,33,M,Abogada,,,Montialegre3,kate.montealegren,,"Fue parte de la Convención Constitucional. Ex dirigente estudiantil, ha sido prosecretaria de la UDI. Abogada de la U. Santo Tomás.",2021-2022;V;26,2021;V;26;G;UDI;5039;3.85,P,Y,6054,1505079
X,6026,J,UDI,UDI,73,Fernando Bórquez,Héctor Fernando Bórquez Montecinos,57,H,,,,hectorfernando.borquezmontecinos,diputado_chiloteborquez,,"Actual diputado por el Distrito 26 de Los Lagos. Ex gobernador de la provincia de Chiloé, fue concejal por Castro y core de Los Lagos.",2022-2025;D;26|2018-2020;O;Chiloé|2014-2018;R;Chiloé|2008-2012;C;Castro,2021;D;26;G;IND;7700;5.17|2017;R;Chiloé;G;RN;6029;11.97|2013;R;Chiloé;G;RN;7356;14.28|2012;A;Castro;X;RN;4229;30.11|2008;C;Castro;G;RN;1246;8.73,R,Y,6055,1505553
X,6026,K,REP,REP,74,Claudia Reyes,Claudia Reyes Larenas,45,M,Ingeniera Agrónoma,,claudiareyesla,claudiareyesdistrito26,claudia_reyes_larenas,,Ex concejal de Puerto Montt. Ingeniera Agrónoma de la U. Austral. Asesora Ambiental.,2012-2016;C;Puerto Montt,2024;H;Los Lagos;X;REP;240062;48.13|2024;G;Los Lagos;S;REP;118672;23.28|2012;C;Puerto Montt;G;UDI;1945;4.05|2008;C;Puerto Montt;X;UDI;866;1.55,P,Y,6056,1504411
X,6026,K,REP,REP,75,Carlos Seitz,Carlos Gustavo Seitz Aspée,47,H,Ingeniero Civil Industrial,,,CarlosSeitzD26,carlosseitzaspee,cseitza,"Ex candidato a alcalde de Ancud. Ingeniero Civil Industrial, magíster en Gestión Estratégica y Logística. Comandante (R) de la FACh y Oficial de Estado Mayor.",x,2024;A;Ancud;X;REP;7219;25.41,P,Y,6057,1504106
X,6026,K,PNL,PNL,76,María Soledad Lorca,María Soledad Lorca Sau,59,M,,,,profile.php?id=61580283285394,diputadamariasoledadlorca,,,x,x,N,Y,6058,1505447
X,6026,K,PNL,PNL,77,Marcelo Castillo,Marcelo Andrés Castillo Aldunate,46,H,Ingeniero Comercial,www.castillodaelancho.cl,,seabear.cbr,marcelocastillo764,,"Ingeniero Comercial, con magíster en Ingeniería y Gestión Ambiental. Presidente del APR Agua Potable San Javier y coordinador provincial de Chiloé del P. Nacional Libertario.",x,x,N,Y,6059,1504007
X,6026,K,PSC,PSC,78,Marco Melo,Marco Antonio Melo Hernández,55,H,,,,marco.concejalportalca,marco.melo.k78,,Ex candidato a concejal por Talca. Estudios de Derecho en la U. Santo Tomás. Pastor evangélico.,x,2012;C;Talca;X;RN;1674;2.37,P,Y,6060,1505875
X,6026,K,PSC,PSC,79,Natacha Rivas,Natacha Odette Rivas Morales,60,M,Corredora de Propiedades,,,profile.php?id=61560525716099,natacharivas26,,Ex candidata a gobernadora de Los Lagos. Ha trabajado como corredora de propiedades.,x,2024;G;Los Lagos;X;PSC ;50120;9.82|2021;D;25;X;IND;583;0.42|2016;C;Los Ángeles;X;RN;491;1.18,O,Y,6061,1506156
XI,6027,B,IND,FRVS,51,René Alinco,René Osvaldo Alinco Bustos,67,H,Obrero,,,profile.php?id=61575897876829,renealincodiputado,,"Ha sido parlamentario en diversos periodos y actualmente es diputado por Aysén. Fue concejal de Coyhaique. Obrero de la construcción y dirigente sindical, ha participado en diversos gremios de trabajadores.",2018-2025;D;27|2006-2014;D;59|1996-2004;C;Coyhaique,2021;D;27;G;IND;4798;12.67|2017;D;27;G;IND;3121;8.91|2013;D;59;X;PRI;2880;8.00|2009;D;59;G;PPD;9381;22.90|2005;D;59;G;PPD;13307;33.70|2000;M;Coyhaique;G;PPD;4319;20.64|1996;M;Coyhaique;G;IND;4657;23.44|1993;D;59;X;PC;8153;21.48|1992;M;Coyhaique;X;PC;1345;6.87,R,Y,6062,1504989
XI,6027,B,IND,FRVS,52,Sergio González,Sergio Arturo González Bórquez,59,H,Técnico en Administración de Empresas Mención Finanzas,,,sergioarturo.gonzalezborquez,sergio_gonzalez_borquez,,"Ex concejal de Aysén y ex core por la región, fue candidato a alcalde de Aysén.",2014-2023;R;Aysén|2004-2012;C;Aysén,2024;A;Aysén;X;IND;3484;22.29|2021;R;Aysén;G;DC;1192;11.07|2017;R;Aysén;G;DC;1512;14.93|2013;R;Aysén;G;PRI;1942;19.01|2012;A;Aysén;X;PRI;1706;18.51|2008;C;Aysén;G;PRI;1492;16.71|2004;C;Aysén;G;DC;531;6.19,P,Y,6063,1505739
XI,6027,B,IND,FRVS,53,Daniela Olavarría,Daniela Alejandra Olavarría Moreira,30,M,,,,daniela.olavarria.moreira,daniolavarriam,,,x,x,N,Y,6064,1506131
XI,6027,B,IND,FRVS,54,Boris Romero,Boris Andrés Romero Bello,39,H,Ingeniero Comercial,,,boris.romero.125,borisromerobello,,Se ha desempeñado en la Municipalidad de Coyhaique como jefe de Gestión de Riesgo de Desastres. Ingeniero Comercial de la U. Autónoma. Voluntario de bomberos.,x,x,N,Y,6065,1506152
XI,6027,C,PS,PS,55,Andrea Macías,Andrea Jacqueline Macías Palma,46,M,Socióloga,,,andrea.macias.palma.2025,ciudadana_macias,,"Ex gobernadora regional de Aysén, donde también fue core. Socióloga de la U. de La Frontera.",2021-2024;G;Aysén|2018-2021;R;Aysén,2024;G;Aysén;X;PS;20871;33.49|2021;G;Aysén;G;PS;18283;48.72|2020;F;Aysén;N;PS;1580;36.29|2017;R;Coyhaique;G;PS;935;4.79,P,Y,6066,1505033
XI,6027,C,FA,FA,56,Romina Cejas,Romina Ariadna Cejas Hidalgo,39,M,Técnica Veterinaria,rominacejas.cl,LaRominaCejas,Larominacejas,rominacejashidalgo,larominacejas,Conductora de programas radiales en Coyhaique. Técnica Veterinaria del IP Valle Central.,x,x,N,Y,6067,1505587
XI,6027,C,IND,PR,57,Luperciano Muñoz,Luperciano Segundo Muñoz González,60,H,Abogado,,,profile.php?id=100009059224536,luperciano_munoz,,"Ex alcalde de Chile Chico, buscó el mismo cargo en Coyhaique.",2021-2024;A;Chile Chico|2004-2016;A;Chile Chico|2000-2004;C;Chile Chico,2024;A;Coyhaique;X;IND;11477;32.35|2021;A;Chile Chico;G;IND;954;36.15|2017;S;Aysén;X;IND;3670;10.28|2012;A;Chile Chico;G;PPD;1301;51.32|2008;A;Chile Chico;G;PPD;1457;55.21|2004;A;Chile Chico;G;IND;1006;39.86|2000;M;Chile Chico;G;PPD;480;19.11,P,Y,6068,1504737
XI,6027,C,DC,DC,58,Patricio Aylwin,Patricio Andrés Aylwin Fuentealba,52,H,Técnico Jurídico,,,patricio.aylwin.1,patricioaylwin,,Ha sido candidato a core por Coyhaique y a alcalde de Aysén. Ha sido jefe de gabinete del Seremi de Educación de Aysén.,x,2013;R;Coyhaique;X;DC;545;2.83|2004;A;Aysén;X;IND;1646;19.13,P,Y,6069,1504424
XI,6027,I,PDG,PDG,59,Karin Contreras,Karin Pamela Contreras Murtschwa,50,M,,,,,karinpamela75,,,x,2021;D;27;X;PDG;462;1.22,O,Y,6070,1506142
XI,6027,J,RN,RN,60,Marcia Raphael,Marcia Cecilia Andrea Raphael Mora,61,M,Ingeniera Comercial,,,marcia.r.mora,diputadamarciaraphael,,"Actual diputada por Aysén, fue core por Coyhaique y concejala de la comuna homónima. Ex Seremi de la Segegob en Aysén. Ingeniera Comercial de la U. Austral.",2022-2025;D;27|2014-2020;R;Coyhaique|2010-2013;E;Segegob-XI|2004-2008;C;Coyhaique,2021;D;27;G;RN;3902;10.30|2017;R;Coyhaique;G;RN;1995;10.22|2013;R;Coyhaique;G;RN;1822;9.45|2004;C;Coyhaique;G;RN;2140;11.06,R,Y,6071,1504922
XI,6027,J,UDI,UDI,61,Alejandra Valdebenito,Yesenia Alejandra Valdebenito Torres,49,M,Matrona,alejandravaldebenito.cl,,alejandra.valdebenito1,alejandravaldebenitoaysen,,"Ex seremi de Salud de la Región de Aysén. Matrona de la U. de Concepción, se ha desempeñado en el Hospital Regional de Coyhaique. Estudiante de Administración Pública.",2018-2021;E;Salud-XI,2021;D;27;X;UDI;3608;9.53,O,Y,6072,1504897
XI,6027,J,DEM,DEM,62,Guillermo Pérez,Guillermo Efraín Pérez Pacheco,40,H,Psicopedagogo,,,guillermo.perezpacheco.1,guillermo_perez_pacheco,,Ex candidato a core por Coyhaique. Psicopedagogo de la U. de Las Américas.,x,2021;R;Coyhaique;X;IND;342;1.60,P,Y,6073,1504013
XI,6027,J,EVO,EVO,63,Geoconda Navarrete,Geoconda Navarrete Arratia,56,M,Asistente Social,,,geoconda.navarrete.7,geoconda.aysen,,"Fue miembro de la Convención Constitucional. Ex intendenta en la región de Aysén, fue Seremi de Desarrollo Social. Trabajadora Social de la U. de Concepción, fue presidenta del Colegio de Asistentes Sociales de Chile.",2021-2022;V;27|2018-2021;I;Aysén|2010-2014;E;Desarrollo Social-IX,2021;V;27;G;EVO;3404;10.40|2017;D;27;X;EVO;1471;4.20|2013;E;59;X;IND;5066;48.11,O,Y,6074,1505843
XI,6027,K,PNL,PNL,64,Cristian Bórquez,Cristian Pedro Bórquez Acuña,48,H,Constructor Civil,,,cristian.tictuc,diputado.cristianborquez,,Ha sido delegado provincial del Serviu en Aysén y Cochrane.,x,x,N,Y,6075,1504308
XI,6027,K,PSC,PSC,65,Jorge Pérez,Jorge Alejandro Pérez Urra,44,H,Enfermero,,,profile.php?id=61581616121726,jorgeperez_urra,,Enfermero de la U. de Magallanes.,x,x,N,Y,6076,1505117
XI,6027,K,REP,REP,66,Jaime Ceballos,Jaime Arturo Ceballos Vergara,66,H,Médico Cirujano,,,profile.php?id=61567834271638,jaimearturoceballos,,"Médico Cirujano de la U. de Chile, especialista en Medicina Legal y Forense.",x,x,N,Y,6077,1504384
XII,6028,B,IND,FRVS,51,Rodrigo Utz,Rodrigo Alberto Utz Contreras,60,H,Comunicador Audiovisual,,,rodrigo.utz.5,rolo_utz,,Ha sido candidato a consejero regional. Director y conductor radial.,x,2024;R;Última Esperanza;X;IND;1189;8.74|2017;R;Magallanes;X;IND;1431;3.27|2013;D;60;X;IND;2619;4.45,O,Y,6078,1504588
XII,6028,B,FRVS,FRVS,52,Thomas Lorca,Thomas Davis Lorca Almonacid,27,H,Cocinero,,,tomas.lorca.927,,,Cocinero y dirigente vecinal en Puerto Natales.,x,x,N,Y,6079,1505530
XII,6028,C,FA,FA,53,Javiera Morales,Javiera Ignacia Morales Alvarado,42,M,Abogada,,javimoralesalva,javimoralesdiputada,javimoralesalvarado,javimoralesdipu,"Actual diputada por Magallanes. Abogada de la U. de Chile, máster en Teoría Política y también en Democracia y Políticas Comparadas de la London School of Economics.",2022-2025;D;28,2021;D;28;G;IND;4563;7.02|2021;V;28;X;IND;3029;5.56,R,Y,6080,1505209
